Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered
31376,1958,29000,418,44,2,0
231,7,0,224,0,0,0
446,7,435,4,0,0,0
509,21,183,305,0,0,0
123,8,109,6,0,0,0
1160,50,1023,87,1,0,0
902,26,815,61,17,1,0
4366,38,1327,3001,179,3,0
352,0,329,23,3,0,0
1328,3,442,883,159,0,0
10,1,8,1,0,0,0
855,52,797,6,0,0,0
65,3,22,40,39,0,0
97,7,85,5,0,0,0
23,2,17,4,0,0,0
70,0,34,36,0,0,0
92,1,25,66,0,0,0
141,3,138,0,0,0,0
144,1,93,50,0,0,0
130,0,127,3,0,0,0
12592,313,10100,2179,0,0,0
104450,8566,0,95884,376,23,0
1087,37,456,594,0,0,0
992,19,824,149,1,0,0
2001,32,515,1454,337,0,0
144,0,39,105,0,0,0
7172,327,6600,245,5,0,0
43,2,26,15,1,0,0
3321,191,1374,1756,11,1,0
5174,29,3861,1284,0,0,0
1556,19,191,1346,0,0,0
5543,96,512,4935,114,4,0
25405,1727,23364,314,9,1,0
2169,37,1047,1085,0,0,0
1111,30,903,178,0,0,0
17,0,2,15,0,0,0
82,1,81,0,0,0,0
341,10,326,5,0,0,0
102,4,95,3,0,0,0
414,9,315,90,25,0,0
788,5,0,783,26,0,0
102,0,21,81,26,0,0
50115,6119,179,43817,110,3,0
1520,22,1484,14,1,0,0
2170,74,1238,858,0,0,0
8788,249,8138,401,0,0,0
10,0,8,2,0,0,0
1354,56,869,429,0,1,0
1547,109,1376,62,6,0,0
1942,36,224,1682,0,0,0
247486,28330,150376,68780,400,3,0
63890,5230,0,58660,1566,21,0
31428,1958,29000,470,52,0,0
242,7,0,235,11,0,0
447,7,435,5,1,0,0
509,21,183,305,0,0,0
3158,58,3038,62,0,0,0
123,8,109,6,0,0,0
1162,50,1023,89,2,0,0
4563,39,1327,3197,197,1,0
352,0,329,23,0,0,0
10,1,8,1,0,0,0
1497,18,1223,256,8,0,0
212,10,81,121,0,0,0
65,3,22,40,0,0,0
104,11,84,9,0,0,0
92,1,25,66,0,0,0
141,3,138,0,0,0,0
144,1,93,50,0,0,0
12592,313,10100,2179,0,0,0
104616,8570,0,96046,166,4,0
272,7,161,104,0,0,0
1087,37,456,594,0,0,0
992,19,824,149,0,0,0
2001,32,515,1454,0,0,0
7191,328,6600,263,19,1,0
43,2,26,15,0,0,0
3343,191,1374,1778,22,0,0
1614,22,191,1401,58,3,0
215,12,108,95,0,0,0
25414,1730,23364,320,9,3,0
2169,37,1047,1085,0,0,0
1697,33,1144,520,35,0,0
82,1,81,0,0,0,0
4173,110,3968,95,22,0,0
1005,13,260,732,45,1,0
341,10,326,5,0,0,0
102,4,95,3,0,0,0
439,9,315,115,25,0,0
816,5,0,811,28,0,0
50206,6122,179,43905,91,3,0
1522,22,1484,16,2,0,0
2170,74,1238,858,0,0,0
8832,249,8138,445,44,0,0
11,0,8,3,1,0,0
1558,109,1376,73,11,0,0
2878,90,868,1920,0,0,0
1942,36,224,1682,0,0,0
247905,28338,150376,69191,419,8,0
65137,5280,0,59857,1247,50,0
31486,1962,29000,524,58,4,0
255,8,0,247,13,1,0
447,7,435,5,0,0,0
509,21,183,305,0,0,0
124,8,109,7,1,0,0
1164,50,1023,91,2,0,0
919,26,818,75,12,0,0
4779,41,1327,3411,216,2,0
1557,3,446,1108,175,0,0
10,1,8,1,0,0,0
855,52,799,4,0,0,0
259,10,81,168,47,0,0
65,3,22,40,0,0,0
97,7,90,0,0,0,0
24,2,18,4,0,0,0
75,0,38,37,5,0,0
3935,178,2338,1419,0,0,0
92,1,25,66,0,0,0
141,3,138,0,0,0,0
941,53,830,58,0,0,0
1091,12,568,511,64,2,0
141,0,129,12,2,0,0
12592,313,10100,2179,0,0,0
104865,8575,0,96290,249,5,0
865,74,778,13,0,0,0
272,7,161,104,0,0,0
1087,37,456,594,0,0,0
994,19,824,151,2,0,0
12862,604,11695,563,0,0,0
4643,52,4348,243,0,0,0
2001,32,515,1454,0,0,0
191,0,53,138,24,0,0
7198,328,6600,270,7,0,0
200195,29781,75773,94641,0,0,0
5209,40,2327,2842,0,0,0
44,2,26,16,1,0,0
3366,191,1374,1801,23,0,0
25437,1734,23364,339,23,4,0
2169,37,1047,1085,0,0,0
1115,30,932,153,3,0,0
24,0,4,20,0,0,0
82,1,81,0,0,0,0
1038,13,260,765,33,0,0
341,10,326,5,0,0,0
103,4,95,4,1,0,0
219,0,175,44,0,0,0
469,9,315,145,30,0,0
839,5,0,834,23,0,0
136,0,22,114,15,0,0
50275,6124,179,43972,69,2,0
1526,22,1484,20,4,0,0
2170,74,1238,858,0,0,0
8846,249,8138,459,14,0,0
11,0,8,3,0,0,0
698,42,656,0,0,0,0
713,13,219,481,1,0,0
20,0,11,9,9,0,0
1657,28,1455,174,14,0,0
1572,109,1376,87,14,0,0
2878,90,868,1920,0,0,0
1942,36,224,1682,0,0,0
248469,28341,150376,69752,564,3,0
9257,572,4014,4671,0,0,0
65137,5280,0,59857,0,0,0
256,9,0,247,1,1,0
447,7,435,5,0,0,0
509,21,183,305,0,0,0
126,8,109,9,2,0,0
848,0,761,87,15,0,0
924,26,818,80,5,0,0
5130,42,1327,3761,351,1,0
355,0,330,25,2,0,0
1815,4,446,1365,258,1,0
10,1,8,1,0,0,0
1531,21,1233,277,0,0,0
855,52,799,4,0,0,0
267,11,81,175,8,1,0
69,3,22,44,4,0,0
104,11,87,6,0,0,0
97,7,90,0,0,0,0
61295,9732,16941,34622,86,0,0
24,2,18,4,0,0,0
76,0,38,38,1,0,0
3935,178,2338,1419,0,0,0
92,1,25,66,0,0,0
141,3,138,0,0,0,0
959,53,830,76,18,0,0
170,1,115,54,0,0,0
12592,313,10100,2179,0,0,0
105180,8581,0,96599,315,6,0
3429,45,699,2685,0,0,0
272,7,161,104,0,0,0
1087,37,456,594,0,0,0
2691,107,2152,432,67,0,0
12862,604,11695,563,0,0,0
4643,52,4348,243,0,0,0
2001,32,515,1454,0,0,0
191,0,53,138,0,0,0
7198,328,6600,270,0,0,0
5209,40,2327,2842,0,0,0
45,2,26,17,1,0,0
3376,191,1374,1811,10,0,0
1614,22,317,1275,0,0,0
230,12,109,109,0,0,0
5777,100,706,4971,0,0,0
1821,10,1797,14,1,0,0
25439,1735,23364,340,2,1,0
696,10,552,134,6,0,0
2169,37,1047,1085,0,0,0
1116,30,932,154,1,0,0
1740,34,1153,553,21,1,0
27,0,4,23,3,0,0
82,1,81,0,0,0,0
1815,78,1503,234,2,0,0
4242,110,3978,154,25,0,0
1146,13,260,873,108,0,0
341,10,326,5,0,0,0
103,4,95,4,0,0,0
220,0,175,45,1,0,0
481,11,315,155,12,2,0
859,5,0,854,20,0,0
50348,6124,179,44045,73,0,0
1528,22,1484,22,2,0,0
2170,74,1238,858,0,0,0
8855,249,8138,468,9,0,0
11,0,8,3,0,0,0
698,42,656,0,0,0,0
713,13,219,481,0,0,0
70,0,11,59,50,0,0
248770,28343,150376,70051,301,2,0
9257,572,4014,4671,0,0,0
65137,5280,0,59857,0,0,0
31617,1962,29100,555,62,0,0
256,9,0,247,0,0,0
447,7,435,5,0,0,0
509,21,183,305,0,0,0
3162,58,3053,51,0,0,0
126,8,109,9,0,0,0
284192,43634,1364,239194,407,36,0
929,27,818,84,5,1,0
355,0,330,25,0,0,0
10,1,8,1,0,0,0
567,6,142,419,0,0,0
855,52,799,4,0,0,0
69,3,22,44,0,0,0
104,11,87,6,0,0,0
97,7,90,0,0,0,0
61361,9732,16941,34688,66,0,0
24,2,18,4,0,0,0
175,1,25,149,83,0,0
141,3,138,0,0,0,0
959,53,830,76,0,0,0
170,1,115,54,0,0,0
141,0,130,11,0,0,0
12592,313,10100,2179,0,0,0
105817,8627,0,97190,637,46,0
95043,3274,38345,53424,3274,96,0
272,7,161,104,0,0,0
1087,37,456,594,0,0,0
996,19,833,144,2,0,0
2001,32,515,1454,0,0,0
191,0,53,138,0,0,0
1987,69,1818,100,0,0,0
7209,328,6600,281,11,0,0
47,2,26,19,2,0,0
3390,191,1374,1825,14,0,0
1654,24,317,1313,40,2,0
4145,585,2685,875,3,4,0
25462,1735,23364,363,23,0,0
1117,30,932,155,1,0,0
27,0,4,23,0,0,0
82,1,81,0,0,0,0
1152,13,260,879,6,0,0
341,10,326,5,0,0,0
103,4,95,4,0,0,0
220,0,175,45,0,0,0
501,11,315,175,20,0,0
883,6,0,877,24,1,0
196,0,24,172,13,0,0
50426,6126,179,44121,78,2,0
1528,22,1484,22,0,0,0
2170,74,1238,858,0,0,0
1075,67,939,69,1,0,0
8862,249,8138,475,7,0,0
11,0,8,3,0,0,0
1001,2,443,556,101,0,0
698,42,656,0,0,0,0
77,0,11,66,7,0,0
1585,111,1384,90,4,0,0
1989,36,246,1707,0,0,0
248970,28346,150376,70248,200,3,0
9257,572,4014,4671,0,0,0
67667,5310,0,62357,2530,30,0
31652,1962,29100,590,35,0,0
269,9,0,260,13,0,0
447,7,435,5,0,0,0
509,21,183,305,0,0,0
3169,58,3053,58,7,0,0
643,14,401,228,1,0,0
126,8,109,9,0,0,0
1172,50,1029,93,3,0,0
5530,48,1649,3833,233,4,0
2185,5,447,1733,195,1,0
10,1,8,1,0,0,0
1568,22,1311,235,11,0,0
855,52,799,4,0,0,0
284,13,93,178,8,2,0
69,3,22,44,0,0,0
104,11,87,6,0,0,0
97,7,90,0,0,0,0
24,2,18,4,0,0,0
141,3,138,0,0,0,0
170,1,115,54,0,0,0
141,0,130,11,0,0,0
12592,313,10100,2179,0,0,0
106084,8649,0,97435,267,22,0
866,74,781,11,0,0,0
1087,37,456,594,0,0,0
2777,107,2155,515,52,0,0
998,19,833,146,2,0,0
2001,32,515,1454,0,0,0
203,0,53,150,12,0,0
5846,103,2430,3313,0,0,0
7214,328,6600,286,5,0,0
5394,42,2420,2932,0,0,0
3409,192,1374,1843,19,1,0
1654,24,317,1313,0,0,0
245,12,114,119,10,0,0
25473,1736,23364,373,11,1,0
702,10,553,139,4,0,0
27,0,4,23,0,0,0
82,1,81,0,0,0,0
1224,14,260,950,72,1,0
341,10,326,5,0,0,0
103,4,95,4,0,0,0
548,12,315,221,47,1,0
889,6,0,883,6,0,0
205,0,24,181,9,0,0
50476,6132,179,44165,50,6,0
1528,22,1484,22,0,0,0
2519,83,1238,1198,349,9,0
8879,250,8138,491,17,1,0
11,0,8,3,0,0,0
698,42,656,0,0,0,0
81,0,11,70,4,0,0
1667,28,1464,175,2,0,0
1600,111,1384,105,15,0,0
2924,90,910,1924,20,0,0
249271,28355,150376,70540,301,9,0
9257,572,4014,4671,0,0,0
68451,5333,0,63118,784,23,0
279,9,0,270,10,0,0
5900,52,4506,1342,0,0,0
509,21,183,305,0,0,0
5832,51,1649,4132,302,3,0
355,0,335,20,0,0,0
10,1,8,1,0,0,0
855,52,799,4,0,0,0
69,3,22,44,0,0,0
97,7,90,0,0,0,0
28,2,18,8,4,0,0
1199,21,333,845,0,0,0
227,1,28,198,0,0,0
141,3,138,0,0,0,0
962,53,838,71,0,0,0
303,6,222,75,4,0,0
170,1,115,54,0,0,0
1267,15,629,623,40,0,0
12592,313,10100,2179,0,0,0
106275,8677,0,97598,191,28,0
3745,47,787,2911,0,0,0
303,7,200,96,0,0,0
2831,108,2155,568,54,1,0
999,19,833,147,1,0,0
2001,32,515,1454,0,0,0
5846,103,2430,3313,0,0,0
49,2,27,20,0,0,0
931,15,794,122,3,0,0
3432,192,1374,1866,23,0,0
1654,24,317,1313,0,0,0
25477,1738,23364,375,4,2,0
1121,30,974,117,3,0,0
82,1,81,0,0,0,0
1265,16,260,989,41,2,0
341,10,326,5,0,0,0
103,4,95,4,0,0,0
576,12,315,249,28,0,0
903,6,0,897,14,0,0
285,0,24,261,80,0,0
50538,6134,179,44225,62,2,0
2519,83,1238,1198,0,0,0
1075,67,943,65,0,0,0
8896,251,8138,507,17,1,0
11,0,8,3,0,0,0
698,42,656,0,0,0,0
81,0,11,70,0,0,0
1613,111,1384,118,13,0,0
249659,28364,150376,70919,388,9,0
69692,5370,0,64322,1241,37,0
31851,1965,29200,686,137,2,0
293,9,0,284,14,0,0
509,21,183,305,0,0,0
6062,54,1649,4359,230,3,0
10,1,8,1,0,0,0
315,17,97,201,24,2,0
104,11,89,4,0,0,0
97,7,90,0,0,0,0
28,2,18,8,0,0,0
1199,21,333,845,0,0,0
77,0,50,27,0,0,0
227,1,28,198,0,0,0
141,3,138,0,0,0,0
170,1,115,54,0,0,0
1301,15,629,657,34,0,0
141,0,131,10,0,0,0
12592,313,10100,2179,0,0,0
106630,8699,0,97931,355,22,0
868,74,785,9,2,0,0
303,7,200,96,0,0,0
1382,41,486,855,0,0,0
2912,110,2155,647,81,2,0
999,19,833,147,0,0,0
215,0,56,159,12,0,0
5846,103,2430,3313,0,0,0
7241,328,6700,213,5,0,0
5513,42,2508,2963,0,0,0
55,2,27,26,6,0,0
18134,117,13550,4467,0,0,0
3458,192,1374,1892,26,0,0
1654,24,317,1313,0,0,0
25489,1738,23364,387,12,0,0
35,0,11,24,0,0,0
83,1,81,1,1,0,0
106,4,95,7,3,0,0
616,12,315,289,40,0,0
918,6,0,912,15,0,0
293,0,24,269,8,0,0
50616,6137,179,44300,78,3,0
1530,22,1490,18,0,0,0
2519,83,1238,1198,0,0,0
8902,251,8138,513,6,0,0
11,0,8,3,0,0,0
698,42,656,0,0,0,0
81,0,11,70,0,0,0
1700,28,1466,206,13,0,0
1634,111,1384,139,21,0,0
2021,38,333,1650,0,0,0
250103,28368,150376,71359,444,4,0
9573,602,4606,4365,0,0,0
70639,5411,0,65228,947,41,0
31967,1965,29200,802,116,0,0
312,9,0,303,19,0,0
448,7,438,3,1,0,0
509,21,183,305,0,0,0
3179,58,3059,62,6,0,0
130,8,115,7,0,0,0
3080,9,460,2611,322,1,0
10,1,8,1,0,0,0
1632,30,1348,254,0,0,0
855,52,800,3,0,0,0
68,3,23,42,0,0,0
104,11,89,4,0,0,0
97,7,90,0,0,0,0
1199,21,333,845,0,0,0
77,0,50,27,0,0,0
141,3,138,0,0,0,0
1382,15,629,738,81,0,0
141,0,131,10,0,0,0
12592,313,10100,2179,0,0,0
106949,8721,0,98228,319,22,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
5846,103,2430,3313,0,0,0
7242,329,6700,213,1,1,0
55,2,27,26,0,0,0
3486,192,1374,1920,28,0,0
256,14,117,125,6,0,0
1830,10,1803,17,0,0,0
25498,1740,23364,394,9,2,0
3064,55,1707,1302,0,0,0
35,0,11,24,0,0,0
83,1,81,1,0,0,0
341,10,330,1,0,0,0
106,4,95,7,0,0,0
663,13,315,335,47,1,0
939,6,0,933,21,0,0
50691,6139,179,44373,75,2,0
1530,22,1490,18,0,0,0
2519,83,1238,1198,0,0,0
8921,251,8138,532,19,0,0
221896,4551,113623,103722,0,0,0
11,0,8,3,0,0,0
22,0,19,3,3,0,0
698,42,656,0,0,0,0
81,0,11,70,0,0,0
1720,28,1466,226,20,0,0
1650,111,1384,155,16,0,0
2944,90,951,1903,0,0,0
2021,38,333,1650,0,0,0
250545,28385,150376,71784,442,17,0
71419,5420,0,65999,780,9,0
32101,1965,29200,936,134,0,0
328,10,0,318,16,1,0
449,7,438,4,1,0,0
6058,52,4690,1316,0,0,0
509,21,183,305,0,0,0
671,14,424,233,4,0,0
130,8,115,7,0,0,0
6537,59,2100,4378,264,2,0
355,0,340,15,0,0,0
10,1,8,1,0,0,0
1632,30,1348,254,0,0,0
855,52,800,3,0,0,0
68,3,23,42,0,0,0
104,11,89,4,0,0,0
97,7,90,0,0,0,0
30,2,19,9,0,0,0
1199,21,333,845,0,0,0
4962,191,2550,2221,0,0,0
277,1,29,247,0,0,0
141,3,138,0,0,0,0
191,1,118,72,0,0,0
141,0,131,10,0,0,0
12592,313,10100,2179,0,0,0
107172,8731,0,98441,223,10,0
309,7,241,61,0,0,0
1557,44,501,1012,0,0,0
1002,19,839,144,3,0,0
13019,606,12004,409,0,0,0
4736,55,4580,101,0,0,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
5846,103,2430,3313,0,0,0
7248,329,6700,219,6,0,0
204222,29896,77185,97141,0,0,0
5620,44,2555,3021,0,0,0
57,2,27,28,2,0,0
19388,117,14330,4941,0,0,0
3511,192,1374,1945,25,0,0
1765,25,676,1064,0,0,0
25509,1741,23364,404,11,1,0
3064,55,1707,1302,0,0,0
35,0,11,24,0,0,0
83,1,81,1,0,0,0
4476,110,4016,350,29,0,0
1613,17,317,1279,115,1,0
2435,10,1976,449,25,0,0
341,10,330,1,0,0,0
106,4,95,7,0,0,0
720,14,315,391,57,1,0
969,7,0,962,30,1,0
375,0,25,350,25,0,0
1533,22,1490,21,3,0,0
2519,83,1238,1198,0,0,0
1082,68,963,51,0,0,0
8926,251,8138,537,5,0,0
11,0,8,3,0,0,0
16,0,15,1,1,0,0
22,0,19,3,0,0,0
698,42,656,0,0,0,0
719,13,267,439,0,0,0
81,0,11,70,0,0,0
1749,28,1466,255,29,0,0
1679,111,1384,184,29,0,0
2021,38,333,1650,0,0,0
250545,28385,150376,71784,0,0,0
71419,5420,0,65999,0,0,0
32198,1965,29200,1033,97,0,0
338,10,0,328,10,0,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
3185,58,3066,61,5,0,0
130,8,115,7,0,0,0
286412,44283,1375,240754,625,67,0
6750,62,2100,4588,213,3,0
355,0,340,15,0,0,0
3835,13,463,3359,501,2,0
10,1,8,1,0,0,0
1632,30,1348,254,0,0,0
855,52,800,3,0,0,0
346,19,108,219,0,0,0
68,3,23,42,0,0,0
104,11,89,4,0,0,0
98,7,90,1,1,0,0
62016,9771,17091,35154,178,0,0
30,2,19,9,0,0,0
1199,21,333,845,0,0,0
4962,191,2550,2221,0,0,0
277,1,29,247,0,0,0
141,3,138,0,0,0,0
987,53,854,80,0,0,0
191,1,118,72,0,0,0
141,0,131,10,0,0,0
12592,313,10100,2179,0,0,0
107381,8738,0,98643,209,7,0
3969,48,914,3007,0,0,0
872,74,787,11,1,0,0
1557,44,501,1012,0,0,0
1003,19,839,145,1,0,0
13020,606,12004,410,1,0,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
5846,103,2430,3313,0,0,0
19,0,18,1,1,0,0
7253,329,6700,224,5,0,0
204222,29896,77185,97141,0,0,0
5620,44,2555,3021,0,0,0
57,2,27,28,0,0,0
3519,192,1374,1953,8,0,0
1765,25,676,1064,0,0,0
273,15,120,138,1,1,0
25527,1741,23364,422,18,0,0
1124,30,1000,94,1,0,0
79,0,11,68,44,0,0
83,1,81,1,0,0,0
1836,79,1545,212,5,0,0
4522,110,4016,396,46,0,0
1613,17,317,1279,0,0,0
341,10,330,1,0,0,0
108,4,95,9,2,0,0
781,14,315,452,61,0,0
987,8,0,979,18,1,0
412,0,25,387,37,0,0
50827,6146,180,44501,73,1,0
1534,22,1490,22,1,0,0
2519,83,1238,1198,0,0,0
8930,251,8138,541,4,0,0
11,0,8,3,0,0,0
16,0,15,1,0,0,0
22,0,19,3,0,0,0
698,42,656,0,0,0,0
81,0,11,70,0,0,0
1764,28,1466,270,15,0,0
1700,111,1384,205,21,0,0
2021,38,333,1650,0,0,0
250545,28385,150376,71784,0,0,0
9767,608,4673,4486,0,0,0
71419,5420,0,65999,0,0,0
358,13,0,345,20,3,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
133,8,115,10,3,0,0
286931,44305,1375,241251,519,22,0
7169,65,2100,5004,419,3,0
355,0,340,15,0,0,0
10,1,8,1,0,0,0
1632,30,1348,254,0,0,0
716,8,181,527,18,0,0
855,52,800,3,0,0,0
346,19,108,219,0,0,0
70,3,23,44,2,0,0
104,11,89,4,0,0,0
98,7,90,1,0,0,0
62058,9774,17091,35193,42,3,0
30,2,19,9,0,0,0
1199,21,333,845,0,0,0
80,0,53,27,0,0,0
141,3,138,0,0,0,0
191,1,118,72,0,0,0
141,0,131,10,0,0,0
12592,313,10100,2179,0,0,0
107802,8747,0,99055,421,9,0
872,74,787,11,0,0,0
311,7,266,38,0,0,0
1557,44,501,1012,0,0,0
1004,19,839,146,1,0,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
5846,103,2430,3313,0,0,0
21,0,18,3,2,0,0
7257,329,6700,228,4,0,0
61,3,27,31,4,1,0
3562,192,1374,1996,43,0,0
5610,34,4522,1054,0,0,0
273,15,120,138,0,0,0
25531,1741,23364,426,4,0,0
49683,264,15860,33559,1109,76,0
1127,30,1000,97,3,0,0
1885,36,1311,538,12,0,0
91,0,11,80,12,0,0
891,39,377,475,17,2,0
84,1,81,2,1,0,0
4542,110,4016,416,20,0,0
1742,19,317,1406,129,2,0
672,9,652,11,0,0,0
342,10,330,2,1,0,0
108,4,95,9,0,0,0
841,14,315,512,60,0,0
1012,8,0,1004,25,0,0
485,0,25,460,73,0,0
50863,6147,180,44536,36,1,0
2519,83,1238,1198,0,0,0
8936,251,8138,547,6,0,0
11,0,8,3,0,0,0
16,0,15,1,0,0,0
22,0,19,3,0,0,0
698,42,656,0,0,0,0
7478,136,4870,2472,78,3,0
81,0,11,70,0,0,0
1765,28,1466,271,1,0,0
1716,111,1384,221,16,0,0
2021,38,333,1650,0,0,0
251789,28388,150376,73025,1244,3,0
73061,5433,0,67628,1642,13,0
32315,1965,29300,1050,47,0,0
372,14,0,358,14,1,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
287290,44321,1375,241594,359,16,0
7411,68,2100,5243,242,3,0
4341,17,491,3833,64,1,0
10,1,8,1,0,0,0
1632,30,1348,254,0,0,0
855,52,800,3,0,0,0
70,3,23,44,0,0,0
104,11,89,4,0,0,0
98,7,90,1,0,0,0
30,2,19,9,0,0,0
1199,21,333,845,0,0,0
314,1,31,282,0,0,0
141,3,138,0,0,0,0
316,6,245,65,0,0,0
191,1,118,72,0,0,0
141,0,131,10,0,0,0
108010,8764,0,99246,208,17,0
311,7,266,38,0,0,0
1557,44,501,1012,0,0,0
7432,182,3226,4024,0,0,0
1005,19,839,147,1,0,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
5846,103,2430,3313,0,0,0
21,0,18,3,0,0,0
7262,329,6700,233,5,0,0
5743,46,2574,3123,0,0,0
61,3,27,31,0,0,0
3589,193,1374,2022,27,1,0
1790,25,760,1005,0,0,0
25538,1742,23364,432,7,1,0
91,0,11,80,0,0,0
84,1,81,2,0,0,0
1844,79,1547,218,3,0,0
1818,19,317,1482,76,0,0
342,10,330,2,0,0,0
108,4,95,9,0,0,0
1040,8,0,1032,28,0,0
539,0,25,514,54,0,0
50900,6151,180,44569,37,4,0
1537,22,1492,23,1,0,0
8947,251,8138,558,11,0,0
11,0,8,3,0,0,0
16,0,15,1,0,0,0
22,0,19,3,0,0,0
698,42,656,0,0,0,0
81,0,11,70,0,0,0
2021,38,333,1650,0,0,0
252130,28392,150376,73362,341,4,0
73344,5447,0,67897,283,14,0
32369,1966,29300,1103,54,1,0
372,14,0,358,0,0,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
133,8,117,8,0,0,0
1205,50,1049,106,6,0,0
287874,44476,1375,242023,584,155,0
7693,71,2100,5522,282,3,0
10,1,8,1,0,0,0
1895,42,1348,505,263,12,0
386,21,117,248,0,0,0
70,3,23,44,0,0,0
106,11,89,6,2,0,0
98,7,90,1,0,0,0
30,2,19,9,0,0,0
1199,21,333,845,0,0,0
80,0,55,25,0,0,0
314,1,31,282,0,0,0
141,3,138,0,0,0,0
191,1,118,72,0,0,0
141,0,131,10,0,0,0
14916,359,11525,3032,0,0,0
108321,8785,0,99536,311,21,0
873,74,788,11,0,0,0
7432,182,3226,4024,0,0,0
1008,19,839,150,3,0,0
63245,4873,29071,29301,0,0,0
3071,51,842,2178,0,0,0
215,0,56,159,0,0,0
6774,120,2430,4224,928,17,0
21,0,18,3,0,0,0
206072,29936,77780,98356,0,0,0
61,3,27,31,0,0,0
3622,193,1374,2055,33,0,0
1790,25,760,1005,0,0,0
284,16,125,143,0,0,0
20261,982,17057,2222,206,1,0
1141,30,1008,103,7,0,0
91,0,11,80,0,0,0
84,1,81,2,0,0,0
4650,110,4056,484,47,0,0
342,10,330,2,0,0,0
108,4,95,9,0,0,0
960,17,320,623,53,0,0
1071,8,0,1063,31,0,0
593,0,25,568,54,0,0
50952,6154,180,44618,52,3,0
2846,91,1993,762,0,0,0
8950,251,8138,561,3,0,0
11,0,8,3,0,0,0
16,0,15,1,0,0,0
22,0,19,3,0,0,0
698,42,656,0,0,0,0
91,0,11,80,10,0,0
1798,28,1473,297,31,0,0
2021,38,333,1650,0,0,0
252513,28396,150376,73741,383,4,0
73858,5482,0,68376,514,35,0
372,14,0,358,0,0,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
3197,58,3074,65,0,0,0
133,8,117,8,0,0,0
8008,75,2100,5833,315,4,0
5029,20,494,4515,382,2,0
10,1,8,1,0,0,0
1895,42,1348,505,0,0,0
855,52,802,1,0,0,0
396,22,117,257,10,1,0
107,11,89,7,1,0,0
98,7,90,1,0,0,0
30,2,19,9,0,0,0
1285,23,333,929,86,2,0
80,0,55,25,0,0,0
314,1,31,282,0,0,0
141,3,138,0,0,0,0
191,1,118,72,0,0,0
1552,18,730,804,10,0,0
141,0,131,10,0,0,0
14916,359,11525,3032,0,0,0
108643,8796,0,99847,322,11,0
873,74,788,11,0,0,0
84992,4641,78209,2142,42,0,0
314,7,272,35,1,0,0
1821,47,525,1249,0,0,0
1010,19,839,152,2,0,0
3071,51,842,2178,0,0,0
6973,120,2430,4423,199,0,0
26,0,18,8,5,0,0
7273,329,6800,144,8,0,0
5871,46,2682,3143,0,0,0
3672,193,1374,2105,50,0,0
1790,25,760,1005,0,0,0
286,16,125,145,2,0,0
6486,123,2181,4182,0,0,0
25565,1743,23364,458,23,5,0
54747,264,35137,19346,3688,0,0
2011,36,1368,607,65,0,0
84,1,81,2,0,0,0
4719,110,4056,553,69,0,0
342,10,330,2,0,0,0
227,0,197,30,0,0,0
1019,19,320,680,59,2,0
1092,9,0,1083,21,1,0
615,0,25,590,22,0,0
2846,91,1993,762,0,0,0
1097,68,976,53,0,0,0
8965,252,8138,575,15,1,0
11,0,8,3,0,0,0
16,0,15,1,0,0,0
22,0,19,3,0,0,0
699,42,656,1,1,0,0
726,14,283,429,2,1,0
94,0,11,83,3,0,0
1776,111,1429,236,13,0,0
2021,38,333,1650,0,0,0
253056,28401,150376,74279,543,5,0
74333,5500,0,68833,475,18,0
32586,1966,29400,1220,88,0,0
372,14,0,358,0,0,0
449,7,438,4,0,0,0
509,21,183,305,0,0,0
289154,44687,1378,243089,643,85,0
369,0,347,22,0,0,0
10,1,8,1,0,0,0
1895,42,1348,505,0,0,0
885,9,206,670,0,0,0
458,23,117,318,62,1,0
74,3,57,14,1,0,0
108,11,89,8,1,0,0
98,7,90,1,0,0,0
1285,23,333,929,0,0,0
80,0,55,25,0,0,0
314,1,31,282,0,0,0
141,3,138,0,0,0,0
1020,53,862,105,15,0,0
191,1,118,72,0,0,0
1591,19,730,842,39,1,0
141,0,131,10,0,0,0
14916,359,11525,3032,0,0,0
108971,8810,0,100161,328,14,0
4259,53,1142,3064,59,1,0
84992,4641,78209,2142,0,0,0
314,7,272,35,0,0,0
7905,189,3513,4203,59,0,0
1013,19,839,155,3,0,0
3071,51,842,2178,0,0,0
232,0,107,125,0,0,0
7120,124,2430,4566,147,4,0
26,0,18,8,0,0,0
7279,329,6800,150,6,0,0
3732,193,1374,2165,60,0,0
1833,10,1803,20,0,0,0
25589,1744,23364,481,24,1,0
1165,30,1019,116,11,0,0
1342,38,307,997,0,0,0
84,1,81,2,0,0,0
342,10,330,2,0,0,0
108,4,96,8,0,0,0
1019,19,320,680,0,0,0
